store_id,product_id,stock_level,reorder_level
S152,391,181,29
S036,1348,44,34
S090,1287,59,39
S191,517,37,40
S169,1614,9,39
S199,1267,16,41
S071,1273,143,59
S177,1826,144,52
S141,827,98,22
S171,936,99,51
S083,745,68,55
S138,1646,173,40
S109,325,175,56
S187,501,39,31
S094,908,46,53
S178,1484,124,26
S110,506,90,56
S189,1493,52,25
S129,76,152,39
S185,1145,40,43
S153,1063,121,59
S040,523,36,43
S032,965,195,55
S132,825,99,20
S111,1167,74,24
S199,1212,87,59
S125,1245,148,29
S019,755,112,58
S134,1644,16,32
S027,1048,58,38
S035,828,165,35
S183,126,151,45
S130,703,7,22
S112,1556,198,59
S194,1463,106,39
S080,1657,184,31
S131,266,105,38
S037,1406,51,59
S128,450,39,44
S175,1290,129,30
S148,336,76,26
S049,1434,14,47
S063,1989,180,23
S170,865,174,49
S199,1064,17,57
S044,166,171,38
S055,1111,34,45
S146,158,17,42
S148,532,194,46
S008,1081,179,50
S010,997,23,48
S167,705,20,29
S168,234,34,49
S046,1740,185,27
S178,282,34,20
S026,282,65,43
S137,35,68,45
S115,1683,140,55
S028,1775,135,52
S178,457,115,41
S078,1555,131,54
S030,1651,53,33
S165,1724,4,28
S036,305,122,35
S054,52,183,41
S060,753,66,32
S153,1788,129,56
S196,831,46,35
S161,1985,101,34
S142,539,165,27
S121,43,14,59
S048,169,134,33
S103,458,60,33
S025,578,175,59
S184,1104,8,56
S093,685,9,39
S141,1468,140,26
S011,429,123,34
S129,1549,162,28
S018,991,180,58
S105,836,169,22
S195,857,161,46
S069,497,95,20
S138,653,171,53
S047,1091,21,36
S181,1194,148,44
S002,1193,102,43
S167,1437,134,24
S174,1635,198,50
S082,33,137,52
S118,541,66,46
S154,380,183,41
S067,868,82,33
S187,1018,69,35
S023,1063,40,51
S144,1610,127,25
S186,293,16,38
S140,905,75,43
S055,1799,120,44
S096,1694,82,22
S032,768,75,27
S168,188,180,32
S190,1913,44,26
S053,1811,28,53
S152,608,88,44
S088,893,57,28
S096,289,51,29
S199,1119,117,33
S082,78,177,59
S051,1412,82,56
S136,1205,188,26
S199,643,50,36
S024,468,105,53
S189,99,131,25
S155,36,160,43
S181,1562,71,23
S017,604,20,52
S066,311,80,45
S006,757,24,54
S011,1783,41,53
S008,1735,105,38
S126,1675,20,56
S060,392,170,50
S162,832,85,34
S024,1493,2,57
S119,1838,27,24
S111,853,165,45
S160,722,24,53
S152,1361,42,54
S115,1709,97,59
S054,1725,33,40
S188,606,87,51
S135,1955,7,22
S116,1477,171,53
S155,751,127,38
S200,18,116,25
S132,444,99,47
S035,1657,120,22
S176,1711,15,51
S181,844,121,45
S032,521,189,56
S116,575,76,49
S088,47,161,35
S136,1612,30,59
S096,786,132,30
S125,46,136,54
S125,1949,79,59
S107,1496,81,53
S055,236,79,54
S137,1548,146,48
S177,1805,46,20
S181,635,137,29
S154,909,94,29
S074,1942,92,55
S153,92,191,58
S200,205,75,28
S165,634,79,47
S015,465,70,40
S153,684,145,46
S117,599,141,52
S162,1,50,35
S142,328,21,48
S161,72,47,48
S128,955,179,40
S174,1620,53,20
S055,862,151,37
S090,1880,7,54
S195,1467,103,43
S106,241,124,37
S178,1838,142,47
S008,804,176,38
S080,156,36,21
S178,819,87,44
S180,67,94,40
S104,1358,78,41
S141,1392,51,47
S063,1049,109,42
S108,991,165,38
S044,603,115,53
S074,909,41,31
S127,279,132,40
S100,1530,96,23
S041,1523,115,39
S185,398,13,26
S038,1507,88,58
S143,265,102,38
S121,982,51,36
S087,1382,31,59
S033,1697,69,42
S092,1089,71,28
S171,1010,78,32
S169,1734,156,39
S021,336,11,40
S053,1871,53,57
S158,1630,72,31
S031,928,53,20
S074,1171,149,58
S077,1779,133,25
S189,1610,188,22
S143,590,140,33
S103,1345,39,57
S016,1367,80,40
S057,1934,127,38
S192,607,46,51
S112,63,156,28
S003,1167,23,45
S003,484,137,35
S172,923,94,35
S056,1447,171,55
S153,791,155,44
S117,1160,76,59
S182,356,157,30
S008,1504,84,45
S128,1072,130,33
S082,1334,139,57
S011,1498,166,58
S145,1204,82,41
S138,809,51,46
S009,787,100,52
S090,568,164,20
S047,1949,103,37
S067,1635,34,50
S021,1082,60,57
S131,685,56,46
S003,1346,132,39
S031,951,178,35
S015,949,155,58
S180,237,109,33
S111,493,67,27
S083,678,184,22
S141,886,141,23
S103,679,28,30
S131,309,166,46
S179,498,186,26
S179,1959,118,59
S001,795,5,50
S172,370,198,43
S186,367,52,57
S046,1365,68,23
S032,28,156,20
S123,920,86,43
S002,1804,85,38
S114,275,5,40
S095,1263,112,36
S111,766,23,26
S151,1656,47,59
S066,1323,122,41
S192,702,199,23
S151,1779,76,39
S043,521,121,44
S171,565,114,47
S018,756,11,20
S103,1100,145,47
S139,940,113,50
S103,1541,124,57
S064,1430,131,35
S182,1000,6,58
S060,477,127,25
S090,920,158,23
S129,23,161,22
S129,1008,155,49
S019,1389,113,34
S186,896,114,46
S110,1787,158,24
S057,461,137,59
S067,1540,198,47
S041,1692,47,21
S186,1024,94,55
S002,339,189,30
S154,1056,132,45
S163,616,160,38
S149,1109,6,24
S140,1897,123,34
S002,37,126,32
S090,1336,107,57
S052,1364,81,46
S055,1372,48,50
S105,1598,89,40
S016,1200,86,48
S159,663,130,53
S011,1642,83,36
S112,964,71,48
S172,645,145,28
S164,1510,69,42
S093,541,47,35
S186,836,184,31
S150,77,157,52
S126,1981,34,52
S158,1386,80,21
S126,1265,27,38
S043,1965,165,29
S014,886,118,44
S092,681,98,43
S013,270,174,34
S102,284,112,24
S178,392,172,59
S143,481,137,20
S089,1754,177,32
S091,652,121,50
S086,1226,60,27
S035,839,16,59
S031,1529,174,31
S175,767,113,40
S149,1506,79,49
S039,1133,121,54
S126,49,113,23
S074,627,175,45
S063,490,1,43
S196,810,146,37
S173,1390,133,29
S159,800,163,51
S010,632,195,56
S034,1990,118,52
S034,556,186,45
S063,225,89,59
S134,220,47,44
S006,1521,199,23
S009,957,77,55
S165,768,179,36
S151,578,174,45
S128,1697,151,25
S128,1585,64,43
S056,1299,11,34
S045,1181,156,23
S071,693,72,50
S130,529,125,38
S154,1258,195,36
S070,375,12,59
S049,1439,158,36
S179,865,58,28
S101,1358,6,26
S027,557,122,30
S095,1524,138,36
S194,281,97,53
S098,510,194,31
S084,1646,169,47
S016,631,17,50
S052,460,95,54
S040,1337,198,39
S145,216,112,26
S079,1649,26,21
S024,929,18,26
S011,1170,17,58
S141,1975,123,50
S130,1614,87,55
S188,924,35,22
S098,892,86,42
S016,345,13,37
S187,1902,128,29
S071,572,125,39
S121,1408,15,28
S180,563,77,39
S049,565,111,36
S142,1098,57,35
S095,285,157,25
S029,1700,23,37
S169,1455,172,41
S024,1060,75,34
S061,919,29,40
S119,1269,10,42
S109,983,115,40
S002,1719,177,31
S124,1270,87,40
S129,876,73,39
S067,1221,33,26
S158,579,104,25
S059,320,109,53
S176,797,157,37
S161,69,144,50
S155,1306,133,36
S027,1517,97,36
S025,1108,164,49
S122,364,46,38
S181,1693,98,58
S063,226,43,22
S055,791,133,54
S080,795,140,57
S174,77,175,43
S105,1672,107,56
S185,746,60,27
S013,1187,198,54
S113,1476,15,54
S019,382,166,47
S119,1117,65,36
S100,1835,102,53
S110,443,135,41
S146,1221,2,23
S108,1430,128,55
S056,1947,8,42
S006,151,127,45
S053,934,114,30
S022,1223,42,30
S028,863,55,54
S088,1255,119,42
S023,1510,28,36
S044,184,113,57
S055,649,150,46
S097,829,112,38
S111,694,102,21
S160,1489,149,26
S025,1092,31,29
S058,419,24,49
S040,603,114,40
S121,173,49,22
S082,348,100,59
S108,1879,145,29
S031,1828,135,57
S104,442,175,55
S125,1237,51,33
S118,480,16,44
S054,1474,21,34
S050,170,63,53
S144,1789,145,46
S053,1996,31,29
S055,1404,31,25
S020,76,89,20
S032,753,162,28
S058,476,174,42
S037,705,57,20
S001,1249,90,38
S040,1061,112,43
S003,1418,53,53
S152,1119,69,41
S173,1548,10,51
S170,290,139,39
S088,390,44,53
S124,1486,41,20
S012,742,73,31
S183,463,35,30
S106,1597,28,44
S073,1757,105,23
S130,629,84,31
S189,1633,125,26
S200,1836,16,48
S087,255,105,42
S062,1512,174,36
S136,1044,130,45
S038,1195,198,40
S138,316,55,23
S192,1743,91,36
S164,1527,34,45
S047,1139,18,38
S049,864,171,45
S059,1151,116,34
S033,932,167,21
S057,1881,171,35
S195,284,113,57
S020,1128,70,35
S028,10,53,49
S029,1295,121,24
S199,595,110,33
S172,1981,69,23
S138,1678,101,54
S194,1743,156,42
S097,1186,119,21
S010,1950,25,32
S136,753,130,52
S150,708,112,35
S074,1675,177,46
S067,720,161,20
S075,1678,110,33
S198,735,35,25
S092,1557,19,53
S192,642,83,52
S016,704,25,32
S078,527,77,24
S018,1618,101,44
S058,1508,43,41
S067,1489,133,52
S054,1808,99,25
S152,1523,177,49
S145,1788,79,57
S043,433,84,26
S193,1085,199,47
S030,956,39,53
S115,1159,9,25
S101,249,37,21
S171,1591,182,27
S162,898,192,44
S111,1236,116,55
S167,249,78,46
S072,234,149,35
S040,1545,77,34
S135,1060,145,22
S072,329,182,27
S060,1092,65,39
S049,977,16,29
S189,132,182,53
S031,606,91,23
S069,1975,100,23
S105,1748,46,44
S122,369,141,51
S121,1975,59,47
S067,597,138,20
S196,362,5,39
S061,302,98,29
S151,1338,164,54
S035,726,113,52
S122,1804,187,41
S132,1922,174,29
S086,1647,48,31
S199,1251,175,21
S085,160,49,49
S149,568,162,26
S176,32,168,50
S172,558,66,44
S105,186,168,39
S122,241,33,43
S141,70,149,54
S086,1980,5,48
S196,1600,90,32
S038,338,180,48
S129,569,159,56
S140,381,168,51
S037,448,180,25
S095,949,16,56
S179,1078,65,47
S164,750,193,53
S006,1873,165,24
S092,453,133,27
S052,211,26,57
S008,103,172,31
S107,1475,179,48
S148,1450,127,40
S167,324,87,37
S059,117,38,46
S156,345,169,41
S042,1996,37,53
S072,524,107,37
S070,937,178,47
S126,1350,171,52
S114,1982,188,37
S197,723,53,22
S103,1799,0,57
S031,268,13,51
S023,1710,35,43
S110,762,191,53
S130,1638,175,25
S017,119,103,42
S112,1611,0,29
S135,202,34,39
S147,1476,40,45
S001,590,31,25
S011,1092,127,44
S096,1913,33,27
S162,1611,191,59
S115,361,9,53
S100,1508,170,24
S196,593,95,30
S102,239,199,46
S002,1938,91,23
S139,19,43,32
S114,710,179,57
S168,820,81,20
S179,806,111,57
S026,387,164,55
S133,1540,73,27
S055,1047,147,55
S197,1206,164,46
S087,1219,158,33
S147,1058,112,32
S109,166,127,52
S092,340,21,33
S167,1232,35,28
S015,892,176,43
S128,342,87,34
S168,2,84,37
S172,657,78,29
S047,1457,12,46
S143,1082,58,31
S108,1905,125,28
S111,1578,105,36
S120,1820,65,56
S160,971,176,36
S190,1015,88,21
S011,30,51,34
S091,144,86,37
S082,553,96,42
S114,1299,59,52
S087,1444,113,27
S189,1063,197,37
S098,1416,44,35
S035,841,106,28
S079,80,100,37
S108,108,103,47
S172,288,4,51
S167,111,63,42
S032,113,136,50
S174,1655,108,28
S111,1305,160,22
S040,1606,138,20
S070,1801,52,30
S153,176,148,27
S073,1499,90,44
S056,806,5,34
S068,960,153,32
S015,1798,3,25
S012,393,131,56
S193,900,84,58
S054,1255,153,27
S088,361,11,28
S074,1416,30,59
S018,931,59,48
S054,1061,125,30
S130,791,80,33
S005,1277,24,56
S048,1439,147,44
S105,1049,174,56
S013,1572,79,52
S152,113,19,29
S046,187,42,46
S042,1431,199,29
S019,904,26,22
S103,1664,135,44
S151,499,187,55
S095,1254,139,50
S103,1245,75,45
S041,538,185,50
S111,478,54,20
S132,986,178,28
S029,1815,70,30
S069,1531,49,31
S129,327,132,55
S154,1084,54,44
S075,307,171,37
S104,1901,93,27
S086,1121,69,57
S003,357,3,45
S119,505,111,33
S185,72,12,33
S159,557,65,34
S165,251,167,28
S167,1003,148,31
S109,1819,43,55
S175,1290,180,31
S096,31,158,30
S144,536,180,53
S158,1252,149,45
S066,1688,189,30
S111,127,194,40
S017,1920,45,47
S043,516,66,32
S104,1784,198,52
S148,385,88,59
S186,295,124,26
S071,1606,172,58
S050,1985,142,38
S127,1065,19,27
S028,1468,79,38
S074,1616,148,21
S150,1839,181,45
S018,1438,85,38
S068,1061,0,57
S198,904,56,30
S173,813,164,26
S059,1800,139,21
S004,1302,101,25
S148,1885,22,33
S044,1085,166,33
S134,1220,161,27
S004,234,12,23
S087,1262,183,22
S153,930,44,30
S001,764,101,49
S179,1330,127,30
S146,624,53,44
S101,1883,19,32
S095,1966,0,34
S062,1057,88,38
S068,1407,40,26
S143,1488,99,40
S045,1330,4,31
S167,298,148,36
S170,842,64,59
S140,1581,42,51
S149,1630,2,27
S162,524,181,56
S113,740,117,25
S127,836,192,31
S078,1082,73,51
S177,1045,19,49
S035,1611,17,57
S013,1557,45,47
S095,417,20,52
S039,490,182,47
S007,183,119,44
S028,1256,77,34
S040,321,154,52
S161,928,175,54
S178,439,49,27
S198,1133,79,31
S127,903,156,26
S147,513,1,54
S004,168,4,38
S003,1273,36,26
S135,1944,83,26
S131,1334,147,51
S012,1923,118,21
S028,161,130,23
S197,1138,119,27
S053,1971,70,21
S016,1098,8,55
S075,1777,185,28
S062,138,100,32
S118,1077,194,34
S167,488,54,51
S071,1126,15,20
S070,1601,118,57
S161,1319,47,52
S090,71,89,51
S069,301,57,24
S090,850,10,50
S149,59,22,27
S143,1339,105,33
S140,431,35,33
S002,1992,69,23
S107,1246,18,31
S021,1677,29,45
S118,1446,16,26
S147,53,144,48
S155,1822,112,36
S061,1540,105,29
S175,79,195,35
S032,857,45,40
S040,1261,61,40
S023,211,67,55
S009,10,154,55
S051,142,1,31
S078,215,89,40
S167,1567,113,40
S066,873,16,51
S058,1401,176,42
S147,1006,181,57
S102,1477,0,53
S136,1564,9,35
S027,996,15,51
S037,1755,20,20
S063,1230,195,46
S200,1748,153,49
S082,1901,168,41
S117,1274,22,41
S130,1599,59,46
S052,1997,70,53
S134,230,59,31
S066,764,39,50
S070,926,91,49
S015,1270,157,35
S090,1762,21,21
S106,1349,96,23
S063,1765,151,40
S076,1044,198,20
S044,969,168,29
S178,1102,13,52
S123,1870,143,40
S160,1764,78,54
S009,707,177,45
S111,408,180,21
S132,1647,26,30
S183,121,31,36
S050,1195,96,28
S171,306,4,32
S013,1540,178,35
S105,413,55,33
S092,1535,47,43
S146,710,82,50
S131,1041,153,48
S130,555,50,23
S048,862,98,36
S196,160,88,25
S008,1237,113,27
S022,1763,150,56
S117,1894,69,25
S060,628,35,53
S005,1348,103,51
S154,1925,148,20
S137,1412,193,41
S038,180,16,36
S096,1203,191,58
S185,1967,128,22
S105,1066,17,53
S148,333,66,20
S183,1368,184,25
S189,525,138,22
S067,1024,108,46
S008,480,20,46
S117,538,106,36
S122,1369,196,58
S198,39,196,32
S147,1289,32,21
S125,205,191,57
S019,1762,91,57
S017,393,89,51
S037,1393,123,23
S161,1475,47,42
S020,1942,102,40
S126,1773,122,32
S068,30,135,54
S010,1033,197,33
S014,764,144,40
S100,1890,29,39
S192,1873,180,29
S079,741,101,21
S095,836,79,51
S102,1370,38,45
S001,626,87,55
S104,442,185,29
S065,1880,183,36
S157,1097,132,47
S178,108,69,30
S181,1855,190,32
S170,362,55,28
S114,788,119,32
S200,1702,138,31
S059,1706,44,56
S099,1431,199,28
S105,1460,168,39
S140,245,46,38
S129,1326,88,48
S142,1256,4,22
S008,1352,64,23
S154,48,176,59
S119,652,164,53
S042,686,10,58
S046,516,116,32
S079,624,57,24
S050,1717,9,42
S034,251,55,38
S085,1955,110,51
S112,1458,165,37
S148,980,31,59
S104,1547,175,25
S025,44,40,42
S169,305,117,43
S012,607,112,52
S050,155,146,55
S198,1879,137,20
S186,1177,170,44
S154,1656,60,22
S037,1600,121,44
S063,1137,80,27
S154,1104,107,34
S078,424,165,31
S199,153,67,59
S189,1644,43,40
S017,922,161,39
S083,848,192,43
S152,1165,61,28
S018,1752,110,48
S106,343,97,26
S026,1233,71,40
S179,251,172,23
S188,1564,128,45
S045,22,179,45
S133,1028,106,38
S106,1489,42,44
S119,1650,163,43
S156,1450,149,41
S172,323,85,30
S048,1565,89,53
S141,868,167,53
S142,724,14,33
S132,1807,134,38
S194,377,168,28
S112,997,139,27
S177,112,157,41
S062,839,92,52
S098,82,178,44
S167,1440,40,49
S119,973,92,51
S092,153,199,50
S083,869,1,38
S151,1820,196,54
S124,1288,182,48
S113,1928,25,55
S036,1292,121,57
S198,1844,117,35
S056,939,131,23
S081,1863,65,38
S118,1787,172,51
S041,1368,2,28
S173,143,7,44
S189,632,86,50
S078,513,195,22
S149,130,170,59
S131,1647,171,35
S022,647,97,48
S061,1250,190,59
S175,358,1,37
S037,1541,171,42
S106,1749,26,36
S026,761,6,45
S088,223,0,35
S024,200,46,41
S145,1519,191,25
S021,711,84,58
S050,1141,149,43
S048,865,23,25
S019,267,89,54
S005,965,65,23
S148,1127,80,39
S007,1188,150,37
S057,1209,135,26
S150,279,197,39
S081,1641,142,21
S178,230,104,49
S039,438,83,59
S055,1519,56,51
S023,718,30,36
S096,100,124,43
S054,213,176,36
S063,1497,109,20
S171,1892,4,41
S152,1796,137,26
S083,1481,89,52
S055,426,65,44
S109,1561,25,43
S134,1812,177,35
S103,1881,63,56
S028,581,198,23
S007,1372,107,58
S051,20,8,35
S139,1602,34,51
S193,1121,13,20
S017,470,0,57
S120,381,152,22
S012,98,94,59
S093,408,114,33
S136,568,117,50
S166,1684,97,56
S131,959,135,51
S174,384,180,56
S099,1815,139,27
S145,807,147,57
S031,315,91,53
S196,1000,125,54
S164,1864,134,31
S074,1643,13,35
S179,805,195,34
S182,314,114,30
S078,615,114,41
S046,1364,31,32
S134,965,86,44
S156,1624,86,36
S124,1084,175,27
S164,1608,79,33
S172,835,102,26
S016,530,176,29
S115,1548,6,40
S192,1578,98,43
S081,884,3,29
S012,532,69,44
S078,4,148,39
S094,339,57,21
S140,196,85,25
S068,331,196,38
S091,48,186,39
S057,918,138,26
S132,1004,189,33
S097,1052,85,47
S056,805,36,40
S151,1460,69,29
S109,686,139,40
S043,1408,25,53
S126,1384,101,59
S034,386,156,55
S053,1629,111,57
S069,1541,102,47
S186,460,39,34
S016,1782,97,58
S130,488,94,25
S005,1352,46,26
S111,167,70,32
S043,1349,188,53
S198,662,100,55
S186,737,190,57
S120,1781,191,21
S109,1793,185,57
S094,1683,75,49
S053,1898,147,20
S010,1453,26,40
S161,959,184,35
S096,1248,152,48
S172,1209,76,51
S185,97,83,41
S031,106,163,46
S075,1896,128,28
S018,1728,189,57
S040,421,118,29
S091,198,175,22
S024,517,195,42
S096,514,100,26
S196,1628,20,55
S004,152,145,49
S061,1870,19,31
S089,1140,46,53
S053,195,45,23
S032,942,8,41
S146,402,104,20
S027,702,138,45
S092,353,152,48
S136,222,33,24
S189,879,192,46
S050,1658,122,41
S105,672,142,42
S184,1607,109,33
S114,1812,118,41
S184,1310,109,57
S091,1306,5,55
S012,1106,43,54
S186,908,111,56
S118,1386,26,42
S102,789,114,27
S060,1089,32,35
S073,798,167,53
S133,1185,56,50
S088,1632,41,42
S185,1150,91,46
S097,1556,168,46
S177,1342,79,25
S187,471,29,31
S034,1687,101,42
S111,892,133,56
S137,995,14,22
S154,1593,80,54
S111,1266,154,32
S028,1878,35,28
S185,761,26,54
S179,1042,89,39
S155,617,20,22
S077,1963,175,29
S057,927,165,45
S150,424,41,40
S035,1868,107,26
S091,338,10,59
S007,355,195,36
S149,1694,25,36
S137,264,133,30
S029,1807,112,54
S105,705,108,46
S139,505,102,33
S180,444,20,29
S195,135,167,53
S195,1685,21,39
S168,1675,176,29
S046,1348,85,34
S191,1016,196,58
S109,332,131,47
S087,1364,15,25
S179,810,13,59
S149,1975,71,47
S179,631,142,28
S199,51,9,29
S039,74,155,51
S101,1962,9,59
S053,1033,97,35
S141,988,121,35
S166,1052,128,21
S152,661,43,52
S137,688,119,55
S111,514,34,50
S150,1267,51,53
S105,546,101,27
S200,1069,197,24
S030,950,48,55
S055,1692,163,38
S151,1238,137,34
S136,1575,132,56
S145,1439,163,33
S076,174,150,31
S179,218,166,31
S119,1376,45,28
S116,1605,122,52
S145,760,4,28
S004,877,13,55
S175,315,56,24
S191,869,49,35
S029,427,38,51
S183,757,168,29
S110,1955,172,49
S153,371,135,57
S177,1399,145,29
S151,1767,44,23
S181,45,199,51
S026,1928,21,58
S094,756,111,20
S029,239,47,31
S051,94,144,31
S061,1338,85,20
S155,347,25,54
S106,677,97,53
S165,1832,130,26
S159,2,62,38
S029,847,72,22
S136,353,50,58
S052,1601,120,34
S116,586,60,31
S189,358,15,39
S099,1827,158,32
S137,1144,107,32
S119,1330,175,54
S187,1237,62,43
S200,434,4,33
S005,1839,43,27
S197,1481,53,45
S106,229,12,35
S195,574,196,59
S074,1797,178,31
S048,1337,39,23
S080,1520,148,20
S001,1097,70,40
S198,359,31,27
S031,1725,26,45
S035,305,51,37
S075,324,142,51
S155,1748,99,52
S142,905,157,31
S059,1382,150,30
S103,931,20,36
S032,416,171,48
S174,431,58,43
S026,1390,28,57
S030,1357,127,21
S097,540,15,20
S183,1718,95,33
S108,1803,102,22
S036,1909,195,22
S084,1132,84,38
S079,1743,95,31
S115,1718,6,55
S137,1250,72,31
S003,1536,96,35
S191,1212,41,24
S123,1394,115,40
S044,1423,86,42
S096,725,63,57
S142,1830,42,26
S028,400,102,39
S169,1285,191,50
S175,591,188,48
S156,910,132,48
S134,1701,166,51
S188,947,188,51
S093,593,55,56
S065,1787,39,57
S199,1883,139,27
S160,489,125,44
S173,1976,12,39
S173,1279,158,50
S148,1704,94,46
S181,811,44,40
S053,1590,31,25
S018,1641,44,47
S007,1220,170,27
S167,513,105,49
S094,703,151,42
S029,260,44,36
S077,48,57,56
S067,1470,154,43
S111,1177,98,32
S142,560,92,50
S199,1421,83,34
S129,14,72,52
S077,1922,15,23
S200,358,32,36
S099,553,82,43
S068,1181,137,59
S146,206,69,39
S080,1897,124,31
S109,1876,71,47
S040,1322,131,41
S142,1625,169,26
S016,945,8,24
S128,1743,128,48
S164,1897,101,49
S126,450,157,41
S043,908,39,25
S177,448,113,50
S094,1939,186,32
S031,157,25,47
S183,1674,15,41
S038,1888,10,29
S156,1097,128,25
S012,670,83,28
S170,1418,35,58
S164,1060,41,32
S120,1623,118,25
S123,971,11,42
S168,1531,30,42
S028,204,113,50
S175,95,41,39
S005,1553,61,25
S022,1480,47,51
S102,549,77,33
S004,139,31,32
S182,1970,6,42
S044,821,197,50
S058,114,68,38
S051,634,171,26
S191,1320,122,59
S006,849,194,23
S025,396,1,21
S068,1806,129,21
S058,1988,187,51
S138,1450,7,58
S145,983,148,32
S018,1399,5,41
S067,1506,167,42
S109,1474,109,47
S046,1711,56,26
S078,1964,67,34
S026,956,164,59
S192,1755,67,21
S098,154,175,53
S008,815,57,30
S178,1793,113,24
S045,1680,68,40
S095,897,192,23
S133,886,77,35
S190,521,161,45
S174,1797,39,48
S059,71,24,56
S183,1903,58,21
S192,92,152,48
S171,292,194,51
S001,118,80,59
S042,1669,21,31
S065,386,165,21
S091,500,78,58
S022,1890,179,25
S196,118,175,29
S096,1928,193,28
S137,1409,15,32
S176,1444,33,44
S083,456,14,38
S077,1864,140,43
S150,1137,122,42
S093,1389,70,45
S129,875,8,58
S126,379,30,46
S182,1673,69,30
S173,1231,136,41
S028,251,145,20
S068,877,74,54
S093,1692,188,42
S174,1048,44,24
S048,1372,95,25
S036,160,50,28
S053,1007,144,26
S184,1773,154,47
S129,1469,112,52
S100,1101,60,39
S196,38,69,20
S017,620,168,43
S186,749,79,53
S121,782,168,31
S087,796,76,45
S048,590,35,37
S155,958,11,57
S017,195,152,50
S052,124,120,42
S156,1101,55,38
S018,1635,41,28
S062,524,120,32
S019,308,117,38
S173,1381,160,36
S005,461,94,34
S043,716,21,58
S015,641,164,50
S152,82,71,59
S170,1180,166,49
S004,1346,22,30
S099,51,86,36
S197,687,16,37
S099,859,150,40
S008,277,187,58
S132,834,146,41
S161,838,143,41
S082,1906,169,20
S080,1474,148,40
S077,794,183,44
S192,886,155,23
S183,1406,124,26
S068,40,58,44
S195,130,78,21
S192,1750,191,41
S083,1690,16,58
S062,147,158,58
S102,1202,99,49
S017,1643,119,43
S064,233,68,53
S052,1159,77,51
S059,484,154,21
S083,549,66,29
S068,1561,135,56
S039,1775,114,22
S092,743,174,55
S115,18,166,57
S025,1434,159,53
S059,1106,41,23
S043,40,139,56
S181,139,85,51
S067,1116,83,54
S131,1859,118,51
S153,949,81,49
S178,1830,34,22
S070,1686,163,39
S055,263,21,31
S030,1118,72,21
S139,955,42,30
S080,1831,147,44
S188,1765,77,20
S011,748,147,46
S030,1635,97,24
S150,295,180,38
S025,759,176,21
S043,17,141,25
S099,548,79,22
S174,1011,85,43
S026,762,27,28
S083,153,140,25
S042,1714,40,49
S019,579,6,39
S177,1540,160,28
S142,396,180,38
S030,282,22,33
S148,1409,162,55
S023,323,197,56
S198,732,142,45
S056,1342,159,36
S150,655,116,40
S078,857,93,38
S079,1562,8,31
S092,1338,73,56
S040,717,66,58
S147,630,184,32
S094,911,108,29
S007,433,21,37
S165,1665,165,33
S198,1583,10,57
S055,1042,19,55
S089,1095,124,42
S183,1078,198,22
S167,1438,33,45
S189,586,134,34
S057,1936,107,37
S101,878,82,32
S013,646,118,22
S154,390,160,27
S047,994,171,55
S058,742,105,34
S018,673,72,38
S072,213,50,34
S010,983,193,57
S043,1139,2,41
S100,1227,28,31
S084,771,146,31
S116,398,103,20
S119,646,35,44
S051,859,130,32
S041,617,106,32
